Altium Designer Pick and Place Locations
C:\Users\ldgau\Desktop\SwarmUS_ALTIUM\Electrical\02 - HIVE_BOARD\01 - SCHEMAS ET PCB\99 - WORKING COPY\Project_Outputs\REV Project_PCB_Rev.Project_SCH_Rev (2021-07-06)\04 - ASSEMBLY\HIVE_BOARD_PANEL PNP XY REV Project_PCB_Rev.Project_SCH_Rev.csv

========================================================================================================================
File Design Information:

Date:       06-07-21
Time:       12:58
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Description","Layer","Center-X(mil)","Center-Y(mil)","Rotation"
"C15","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2859,702","2934,252","360"
"C14","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3099,612","2933,618","180"
"C13","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3373,319","2805,997","90"
"C12","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3355,122","2468,335","270"
"C10","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3357,095","2193,422","270"
"C9","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3162,702","1977,252","360"
"C8","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2863,483","1961,440","180"
"C7","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2787,612","1961,618","360"
"C5","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2629,650","1935,848","360"
"C3","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3283,185","1986,921","180"
"C2","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2630,150","1977,848","180"
"C1","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2990,008","1807,827","270"
"C35","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","11081,869","1324,662","210"
"C34","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","11103,644","1288,596","210"
"C31","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9581,247","2158,124","270"
"C29","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10420,424","2320,093","270"
"C25","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9772,849","2104,508","270"
"C22","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10745,742","2224,322","90"
"C16","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","11105,270","1808,177","270"
"C12","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10996,345","1102,564","210"
"C10","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","11307,918","2022,848","90"
"C9","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","11310,516","2171,533","90"
"C6","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9819,910","2545,871","300"
"C66","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10020,430","1407,512","360"
"C64","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10091,795","1370,853","270"
"C63","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10335,080","1639,134","270"
"C61","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10313,330","1579,693","180"
"C58","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10170,818","1388,908","90"
"C57","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10007,066","1772,587","270"
"C56","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9936,986","1504,997","90"
"C55","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10019,330","1885,313","270"
"C49","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10296,145","1678,226","90"
"C48","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9880,940","1442,253","360"
"C47","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9925,507","1665,082","360"
"C44","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9989,028","1829,550","360"
"C43","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10296,145","1752,394","270"
"C42","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9807,769","1442,253","360"
"C41","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","9986,965","1448,895","360"
"C38","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10129,838","1804,199","270"
"C37","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10169,834","1804,199","270"
"C26","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","10476,465","1699,979","90"
"C35","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8009,507","1341,998","210"
"C34","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8031,281","1305,932","210"
"C31","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6508,885","2175,460","270"
"C29","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7348,061","2337,428","270"
"C25","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6700,487","2121,844","270"
"C22","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7673,380","2241,658","90"
"C16","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8032,908","1825,513","270"
"C12","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7923,982","1119,900","210"
"C10","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8235,556","2040,184","90"
"C9","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8238,154","2188,869","90"
"C6","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6747,547","2563,207","300"
"C66","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6948,067","1424,848","360"
"C64","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7019,433","1388,189","270"
"C63","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7262,717","1656,470","270"
"C61","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7240,968","1597,029","180"
"C58","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7098,456","1406,244","90"
"C57","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6934,704","1789,923","270"
"C56","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6864,624","1522,333","90"
"C55","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6946,968","1902,649","270"
"C49","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7223,783","1695,562","90"
"C48","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6808,578","1459,589","360"
"C47","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6853,145","1682,418","360"
"C44","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6916,666","1846,886","360"
"C43","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7223,783","1769,730","270"
"C42","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6735,407","1459,589","360"
"C41","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6914,603","1466,231","360"
"C38","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7057,476","1821,535","270"
"C37","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7097,472","1821,535","270"
"C26","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7404,103","1717,315","90"
"C35","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8009,507","3692,914","210"
"C34","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8031,281","3656,848","210"
"C31","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6508,885","4526,375","270"
"C29","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7348,061","4688,344","270"
"C25","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6700,487","4472,759","270"
"C22","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7673,380","4592,574","90"
"C16","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8032,908","4176,428","270"
"C12","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7923,982","3470,816","210"
"C10","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8235,556","4391,100","90"
"C9","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","8238,154","4539,785","90"
"C6","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6747,547","4914,123","300"
"C66","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6948,067","3775,763","360"
"C64","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7019,433","3739,105","270"
"C63","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7262,717","4007,385","270"
"C61","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7240,968","3947,945","180"
"C58","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7098,456","3757,159","90"
"C57","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6934,704","4140,838","270"
"C56","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6864,624","3873,249","90"
"C55","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6946,968","4253,565","270"
"C49","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7223,783","4046,477","90"
"C48","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6808,578","3810,504","360"
"C47","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6853,145","4033,333","360"
"C44","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6916,666","4197,801","360"
"C43","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7223,783","4120,645","270"
"C42","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6735,407","3810,504","360"
"C41","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","6914,603","3817,146","360"
"C38","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7057,476","4172,450","270"
"C37","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7097,472","4172,450","270"
"C26","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","7404,103","4068,230","90"
"C70","CAP - CER 820pF 50V ±10% X7R - 0402","TopLayer","9949,635","1783,842","180"
"C70","CAP - CER 820pF 50V ±10% X7R - 0402","TopLayer","6877,272","1801,178","180"
"C70","CAP - CER 820pF 50V ±10% X7R - 0402","TopLayer","6877,272","4152,093","180"
"C56","CAP - CER 470pF 10% 50V X7R - 0402","TopLayer","4015,702","2234,252","270"
"C30","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","10376,958","2319,777","270"
"C23","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","10705,448","2224,322","90"
"C53","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","9880,940","1522,497","360"
"C50","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","9807,769","1521,915","360"
"C28","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","10540,265","1706,231","180"
"C30","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7304,596","2337,113","270"
"C23","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7633,086","2241,658","90"
"C53","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","6808,578","1539,833","360"
"C50","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","6735,407","1539,251","360"
"C28","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7467,903","1723,567","180"
"C30","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7304,596","4688,029","270"
"C23","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7633,086","4592,574","90"
"C53","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","6808,578","3890,749","360"
"C50","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","6735,407","3890,166","360"
"C28","CAP - CER 1nF 10% 50V X7R - 0402","TopLayer","7467,903","4074,482","180"
"C68","CAP - CER 27pF 50V ±5% C0G, NP0 - 0402","TopLayer","10055,564","1822,405","90"
"C68","CAP - CER 27pF 50V ±5% C0G, NP0 - 0402","TopLayer","6983,202","1839,741","90"
"C68","CAP - CER 27pF 50V ±5% C0G, NP0 - 0402","TopLayer","6983,202","4190,656","90"
"C75","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","943,328","2942,626","315"
"C74","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","956,717","3089,226","45"
"C60","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","9761,852","1601,236","360"
"C59","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","9761,852","1642,892","360"
"C54","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","9909,267","1562,961","360"
"C52","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","9834,344","1563,118","360"
"C60","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6689,490","1618,572","360"
"C59","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6689,490","1660,228","360"
"C54","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6836,904","1580,297","360"
"C52","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6761,981","1580,454","360"
"C60","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6689,490","3969,487","360"
"C59","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6689,490","4011,144","360"
"C54","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6836,904","3931,212","360"
"C52","CAP - CER 12pF 50V ±5% C0G, NP0 - 0402","TopLayer","6761,981","3931,369","360"
"C65","CAP - CER 100pF 50V ±5% C0G,CP0 - 0402","TopLayer","10208,735","1804,559","270"
"C65","CAP - CER 100pF 50V ±5% C0G,CP0 - 0402","TopLayer","7136,373","1821,895","270"
"C65","CAP - CER 100pF 50V ±5% C0G,CP0 - 0402","TopLayer","7136,373","4172,811","270"
"C67","CAP - CER 8PF 50V C0G/NP0 - 0402","TopLayer","1255,716","2462,282","270"
"C66","CAP - CER 8PF 50V C0G/NP0 - 0402","TopLayer","1255,716","2386,282","90"
"C7","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","9863,440","1106,492","240"
"C3","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","9908,007","2586,141","180"
"C62","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","9993,587","1346,409","360"
"C45","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","10388,952","1626,657","90"
"C39","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","10355,452","1786,699","270"
"C7","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6791,078","1123,828","240"
"C3","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6835,645","2603,477","180"
"C62","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6921,225","1363,745","360"
"C45","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","7316,590","1643,993","90"
"C39","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","7283,090","1804,035","270"
"C7","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6791,078","3474,744","240"
"C3","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6835,645","4954,392","180"
"C62","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","6921,225","3714,660","360"
"C45","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","7316,590","3994,909","90"
"C39","CAP - CER 4.7UF 10% 25V X7R - 0805","TopLayer","7283,090","4154,950","270"
"C73","CAP - CER 3.3µF ±10% 16V Ceramic Capacitor X5R 0603 (1608 Metric)","TopLayer","1076,925","3563,116","270"
"C31","CAP - CER 2.2µF 10% 35V X5R - 0402","TopLayer","2374,956","2180,003","360"
"C29","CAP - CER 2.2µF 10% 35V X5R - 0402","TopLayer","2636,702","2956,035","270"
"C28","CAP - CER 2.2µF 10% 35V X5R - 0402","TopLayer","3385,872","2717,192","180"
"C132","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2672,354","3649,771","90"
"C144","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","4096,102","2585,288","270"
"C143","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","3765,251","2584,613","270"
"C86","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","1696,654","2077,348","180"
"C131","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2446,702","3650,252","90"
"C107","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2385,125","3413,848","270"
"C105","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","3145,473","3646,301","90"
"C100","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2859,245","3646,301","90"
"C91","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","555,785","3573,720","180"
"C90","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","1265,702","3671,252","180"
"C87","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2747,095","3413,848","270"
"C68","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","561,496","3000,576","180"
"C63","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","1264,346","2066,301","270"
"C54","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","4065,702","2255,252","270"
"C38","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","1814,473","2514,856","180"
"C37","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2283,961","1616,228","360"
"C30","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","2611,383","1887,565","180"
"C6","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","3301,185","1938,921","360"
"C4","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","559,434","3301,999","180"
"C33","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","11149,480","1425,569","30"
"C32","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","11293,035","1475,290","30"
"C27","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","10473,622","2336,843","90"
"C20","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","10946,623","1357,937","300"
"C19","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","11004,808","1253,164","300"
"C4","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","9814,974","2387,722","210"
"C2","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","9701,441","2413,270","300"
"C24","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","10557,872","1658,856","360"
"C33","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","8077,118","1442,905","30"
"C32","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","8220,672","1492,626","30"
"C27","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7401,260","2354,178","90"
"C20","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7874,261","1375,273","300"
"C19","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7932,445","1270,499","300"
"C4","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","6742,612","2405,058","210"
"C2","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","6629,078","2430,606","300"
"C24","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7485,509","1676,192","360"
"C33","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","8077,118","3793,820","30"
"C32","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","8220,672","3843,542","30"
"C27","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7401,260","4705,094","90"
"C20","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7874,261","3726,188","300"
"C19","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7932,445","3621,415","300"
"C4","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","6742,612","4755,973","210"
"C2","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","6629,078","4781,521","300"
"C24","CAP - CER 1uF 10V 10% X5R - 0603","TopLayer","7485,509","4027,108","360"
"C69","CAP - CER 1.2pF 50V ±0.25pF C0G, NP0 - 0402","TopLayer","10073,221","1766,125","180"
"C69","CAP - CER 1.2pF 50V ±0.25pF C0G, NP0 - 0402","TopLayer","7000,859","1783,461","180"
"C69","CAP - CER 1.2pF 50V ±0.25pF C0G, NP0 - 0402","TopLayer","7000,859","4134,377","180"
"D5","DIO - ZENER 4.3V 250mW - SOT-23","TopLayer","1231,197","1451,493","90"
"D2","DIO - ZENER 4.3V 250mW - SOT-23","TopLayer","1659,702","1473,123","90"
"Q3C","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","3343,817","3971,256","270"
"Q3B","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","1926,494","3971,256","270"
"Q3A","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","509,172","3971,256","270"
"Q4A","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","1618,601","3979,948","270"
"Q4B","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","3035,924","3979,948","270"
"Q4C","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","4453,247","3979,948","270"
"Q6","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","1481,229","2227,515","180"
"Q5","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","1481,229","2081,609","180"
"Q2","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","1080,891","1451,226","90"
"Q1","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","10611,092","930,855","30"
"Q1","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","7538,730","948,191","30"
"Q1","TRX - NMOS - 50V 200MA - SOT-23-3","TopLayer","7538,730","3299,107","30"
"L6","FER - 1.5 kOhms @ 100MHz 1 Signal Line Ferrite Bead 0603 (1608 Metric) 500mA 500mOhm DC","TopLayer","1328,878","2904,206","90"
"L4","FER - 1.5 kOhms @ 100MHz 1 Signal Line Ferrite Bead 0603 (1608 Metric) 500mA 500mOhm DC","TopLayer","1199,368","2904,206","90"
"L2","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","9897,672","1385,166","90"
"L1","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","9824,501","1384,850","90"
"L2","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","6825,310","1402,502","90"
"L1","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","6752,139","1402,186","90"
"L2","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","6825,310","3753,418","90"
"L1","FER - FERRITE BEAD 600 OHM@100MHz - 0402","TopLayer","6752,139","3753,102","90"
"HS1","THE_HS - Heat Sink  25x25x15 mm - TH M3","TopLayer","2882,920","2451,350","360"
"X1","OSC_CRY - 25MHz +-50ppm LVCMOS Crystal","TopLayer","4152,702","2255,252","180"
"C147","CAP - POLY 220uF 20% 16V - SMD 6.3mm D x 8mm H","TopLayer","1906,197","1771,318","90"
"S6","SWI - Dip Switch SPST 2 Pos 25mA 24V - SMD","TopLayer","3555,206","3400,209","180"
"S5","SWI - Dip Switch SPST 2 Pos 25mA 24V - SMD","TopLayer","1688,389","2770,595","180"
"U13","EEPROM Memory IC 1Kb (128 x 8) SPI 2MHz  SOT-23-6","TopLayer","789,803","3364,394","180"
"C149","CAP - CER 1000pF ±10% 3000V X7R","TopLayer","1227,428","1135,673","270"
"C61","CAP - CER 1000pF ±10% 3000V X7R","TopLayer","4535,962","1482,252","360"
"C60","CAP - CER 1000pF ±10% 3000V X7R","TopLayer","3534,702","1482,252","180"
"U18","LOG_FLIPFLOP - D-Type Flip Flop Bit Positive Edge with asynchronous operation - 8-VSSOP","TopLayer","11009,688","1422,372","300"
"U18","LOG_FLIPFLOP - D-Type Flip Flop Bit Positive Edge with asynchronous operation - 8-VSSOP","TopLayer","7937,325","1439,708","300"
"U18","LOG_FLIPFLOP - D-Type Flip Flop Bit Positive Edge with asynchronous operation - 8-VSSOP","TopLayer","7937,325","3790,623","300"
"U17","LOG -  XOR (Exclusive OR) IC 1 Channel 3 inputs- 6-TSSOP","TopLayer","11088,538","1505,661","300"
"U17","LOG -  XOR (Exclusive OR) IC 1 Channel 3 inputs- 6-TSSOP","TopLayer","8016,176","1522,997","300"
"U17","LOG -  XOR (Exclusive OR) IC 1 Channel 3 inputs- 6-TSSOP","TopLayer","8016,176","3873,912","300"
"U35C","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","3672,584","4081,004","270"
"U35B","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","2255,262","4081,004","270"
"U35A","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","837,939","4081,004","270"
"U34C","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","3859,172","4081,004","270"
"U34B","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","2441,849","4081,004","270"
"U34A","LOG_BUF - Buffer non-inverting 3-States - SC-74A","TopLayer","1024,527","4081,004","270"
"U25C","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","4454,741","4115,371","180"
"U25B","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","3037,418","4115,371","180"
"U25A","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","1620,095","4115,371","180"
"U23C","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","3535,917","4098,083","270"
"U23B","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","2118,595","4098,083","270"
"U23A","LOG - AND Gate, 1CH 3-INP - 6-TSSOP","TopLayer","701,272","4098,083","270"
"U37C","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","3710,348","3835,252","360"
"U37B","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","2293,025","3835,252","360"
"U37A","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","875,702","3835,252","360"
"U36C","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","3901,348","3835,252","360"
"U36B","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","2484,025","3835,252","360"
"U36A","LOG - INVERTER 1CH 1-INP - SOT-753","TopLayer","1066,702","3835,252","360"
"U18B","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","3141,924","4327,747","90"
"U18C","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","4559,247","4327,747","90"
"U18A","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","1724,601","4327,747","90"
"U6","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","10846,978","1243,321","300"
"U6","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","7774,616","1260,657","300"
"U6","LOG_BUF - Quad Buffer non-inverting 3-States - 14-TSSOP","TopLayer","7774,616","3611,572","300"
"U29C","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","4095,007","4123,249","180"
"U29B","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","2677,685","4123,249","180"
"U29A","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","1260,362","4123,249","180"
"U28C","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","3386,348","4123,250","180"
"U28B","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","1969,025","4123,250","180"
"U28A","LOG_BUF - Buffer non-inverting Open Drain - SC-74A","TopLayer","551,702","4123,250","180"
